item_date,customer,country,status,item type,application,width,product_ref,delivery date,quantity_tons_log,thickness_log,selling_price_log,Date_difference,item_date_day,item_date_month,item_date_year
2021-02-17,30148907.0,25.0,1.0,3.0,41.0,1500.0,1668701718.0,2021-01-01,2.9981145616509948,0.6931471805599453,6.906754778648554,-47,17,2,2021
2021-02-17,30199273.0,27.0,1.0,3.0,10.0,1414.0,628377.0,2021-02-01,2.633614269432055,0.6931471805599453,6.52795791762255,-16,17,2,2021
2021-02-17,30213626.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.326214024954749,-0.6931471805599453,6.86171134048073,-16,17,2,2021
2021-02-17,30213626.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.6126985661052973,-0.6931471805599453,6.85751406254539,-16,17,2,2021
2021-02-17,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.6299947849561383,-0.6931471805599453,6.859614903654202,-16,17,2,2021
2021-02-17,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.980787418961183,-0.6931471805599453,6.862757913051401,-16,17,2,2021
2021-02-17,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.6171843433184634,-0.6931471805599453,6.855408798609928,-16,17,2,2021
2021-02-17,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.813926769182077,-0.6931471805599453,6.858565034791365,-16,17,2,2021
2021-02-17,30201146.0,26.0,1.0,5.0,42.0,1300.0,628117.0,2021-01-01,4.680706546081294,0.6931471805599453,6.769641976852503,-47,17,2,2021
2021-02-17,30201146.0,26.0,1.0,5.0,42.0,1100.0,628117.0,2021-01-01,3.304420750677034,0.6931471805599453,6.755768921984255,-47,17,2,2021
2021-02-17,30201146.0,26.0,1.0,5.0,42.0,725.0,628117.0,2021-01-01,1.031201634457842,0.6931471805599453,6.79794041297493,-47,17,2,2021
2021-02-17,30201146.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,2.3018654943450305,0.6931471805599453,6.761572768804055,-47,17,2,2021
2021-02-17,30201146.0,26.0,1.0,5.0,42.0,1100.0,628117.0,2021-01-01,2.3136154166825706,0.6931471805599453,6.776506992372183,-47,17,2,2021
2021-02-17,30201146.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,2.3808630961844646,0.6931471805599453,6.759255270663693,-47,17,2,2021
2021-02-17,30267637.0,28.0,1.0,3.0,41.0,1180.0,611993.0,2020-07-01,3.3019488132768346,-1.1394342831883648,6.76849321164863,-231,17,2,2021
2021-02-17,30357129.0,113.0,1.0,3.0,41.0,1250.0,611993.0,2021-02-01,2.749589661702113,-0.6931471805599453,6.806829360392176,-16,17,2,2021
2021-02-17,30342192.0,32.0,1.0,5.0,41.0,1220.0,611993.0,2021-01-01,2.4753550472904484,-0.3856624808119846,7.1180162044653335,-47,17,2,2021
2021-02-16,30197271.0,26.0,1.0,5.0,10.0,1312.0,164141591.0,2021-01-01,4.573984535841815,1.3862943611198906,6.767343125265392,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1025.0,164141591.0,2021-01-01,3.46451832466472,0.4054651081081644,6.70808408385307,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1475.0,1670798778.0,2021-01-01,4.141558891924277,1.3862943611198906,6.4967749901858625,-46,16,2,2021
2021-02-16,30197271.0,26.0,1.0,5.0,10.0,1202.0,164141591.0,2021-01-01,4.071103492562543,-0.2231435513142097,6.778784897685177,-46,16,2,2021
2021-02-16,30231432.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-01-01,2.994416170870672,-0.6931471805599453,6.877296071497429,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1215.0,1670798778.0,2021-01-01,3.9932671186941144,1.3862943611198906,6.492239835020471,-46,16,2,2021
2021-02-16,30231432.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-01-01,3.072773920237701,-0.35667494393873245,6.829793737512425,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1475.0,1670798778.0,2021-01-01,3.682136678107203,1.6094379124341003,6.505784060128229,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1420.0,1670798778.0,2021-01-01,3.4712325099884755,1.0986122886681098,6.511745329644728,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1440.0,1670798778.0,2021-01-01,3.690698660853451,1.0986122886681098,6.508769136971682,-46,16,2,2021
2021-02-16,30342192.0,32.0,1.0,5.0,41.0,1220.0,611993.0,2021-01-01,2.352158010731955,-0.3856624808119846,7.001245622069476,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1210.0,1668701718.0,2021-01-01,3.8850908170841216,-0.2231435513142097,6.841615476477592,-46,16,2,2021
2021-02-16,30202938.0,25.0,1.0,5.0,41.0,1315.0,1668701718.0,2021-01-01,4.197125751826649,0.6931471805599453,6.755768921984255,-46,16,2,2021
2021-02-16,30403047.0,28.0,4.0,5.0,10.0,1490.0,611993.0,2021-01-01,4.641606920736443,-0.35667494393873245,7.118826249062078,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,800.0,628117.0,2021-01-01,5.7415498283479245,0.6931471805599453,6.810550305188941,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,7.011536033032256,0.6931471805599453,6.796119559798932,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,725.0,628117.0,2021-01-01,5.27261095588802,0.6931471805599453,6.819328355124065,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,800.0,628117.0,2021-01-01,6.245913243462811,0.6931471805599453,6.808343699926722,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,6.785936198493394,0.6931471805599453,6.7938808447812935,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,1100.0,628117.0,2021-01-01,5.590328580604243,0.6931471805599453,6.784875527105373,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,800.0,628117.0,2021-01-01,4.943448209052261,0.4054651081081644,6.817141055893579,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,1300.0,628117.0,2021-01-01,4.9276860177749455,0.4054651081081644,6.790513346902804,-46,16,2,2021
2021-02-16,30197445.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,4.926780659530105,0.4054651081081644,6.797237040666615,-46,16,2,2021
2021-02-16,30231432.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,3.60079049628802,-0.6931471805599453,6.8690144506657065,-15,16,2,2021
2021-02-16,30199179.0,26.0,1.0,2.0,10.0,1487.0,164141591.0,2021-01-01,7.011536033032256,0.9162907318741551,6.590301048196686,-46,16,2,2021
2021-02-16,30342118.0,27.0,1.0,5.0,41.0,1250.0,611993.0,2021-01-01,3.7784839245454975,-0.4620354595965587,6.799055862058796,-46,16,2,2021
2021-02-16,30342118.0,27.0,1.0,5.0,41.0,1250.0,611993.0,2021-01-01,3.745896159219232,-0.4620354595965587,6.790097235513905,-46,16,2,2021
2021-02-16,30342118.0,27.0,1.0,5.0,41.0,1185.0,611993.0,2021-01-01,3.8902369493569338,-1.0498221244986778,6.881411303642535,-46,16,2,2021
2021-02-16,30342118.0,27.0,1.0,5.0,41.0,1185.0,611993.0,2021-01-01,4.597565361372312,-1.0498221244986778,6.821107472256465,-46,16,2,2021
2021-02-15,30270496.0,26.0,1.0,5.0,69.0,1250.0,640405.0,2021-01-01,4.378341913293396,2.0794415416798357,6.472346294500901,-45,15,2,2021
2021-02-15,30202517.0,32.0,1.0,5.0,29.0,1300.0,164141591.0,2021-01-01,4.103794555055788,0.4054651081081644,6.6293632534374485,-45,15,2,2021
2021-02-15,30201336.0,30.0,1.0,5.0,10.0,1300.0,628377.0,2021-01-01,3.597398302092249,-0.35667494393873245,6.51025834052315,-45,15,2,2021
2021-02-15,30201336.0,30.0,1.0,5.0,10.0,1000.0,164141591.0,2021-01-01,4.792605487771877,0.0,6.505784060128229,-45,15,2,2021
2021-02-15,30201336.0,30.0,1.0,5.0,10.0,1250.0,164141591.0,2021-01-01,4.7146343108128,1.0986122886681098,6.470799503782602,-45,15,2,2021
2021-02-15,30201336.0,30.0,1.0,5.0,10.0,1000.0,164141591.0,2021-01-01,4.759908148473983,0.9162907318741551,6.459904454377535,-45,15,2,2021
2021-02-15,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.035498535903269,-0.6931471805599453,6.858565034791365,-14,15,2,2021
2021-02-15,30280080.0,28.0,1.0,5.0,41.0,1125.0,611993.0,2021-01-01,4.622575551951991,-0.5978370007556204,6.57507584059962,-45,15,2,2021
2021-02-15,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.6853084711522053,-0.6931471805599453,6.849066282633458,-14,15,2,2021
2021-02-15,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.4041228583435967,-0.6931471805599453,6.851184927493743,-14,15,2,2021
2021-02-15,30165526.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.4083129309807645,-0.6931471805599453,6.849066282633458,-14,15,2,2021
2021-02-15,30289108.0,27.0,1.0,3.0,41.0,1200.0,628377.0,2021-02-01,2.7736930971932097,-0.6931471805599453,6.76849321164863,-14,15,2,2021
2021-02-15,30227447.0,26.0,1.0,3.0,15.0,1395.0,164141591.0,2021-02-01,2.9139279298604857,1.0986122886681098,6.905753276311464,-14,15,2,2021
2021-02-15,30407307.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,1.5098076885823286,-0.6931471805599453,6.853299093186078,-14,15,2,2021
2021-02-15,30407307.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.117811344955238,-0.6931471805599453,6.853299093186078,-14,15,2,2021
2021-02-15,30407307.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,0.7803909129696303,-0.6931471805599453,6.851184927493743,-14,15,2,2021
2021-02-15,30407307.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,3.0318180886219177,-0.6931471805599453,6.848005274576363,-14,15,2,2021
2021-02-15,30394328.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,0.04639084906597805,-0.6931471805599453,6.854354502255021,-14,15,2,2021
2021-02-15,30394328.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,0.08442733221982161,-0.6931471805599453,6.860663671448287,-14,15,2,2021
2021-02-15,30394328.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,1.8765750821384284,-0.6931471805599453,6.85751406254539,-14,15,2,2021
2021-02-15,30394328.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,3.132694023830724,-0.6931471805599453,6.851184927493743,-14,15,2,2021
2021-02-15,30292441.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.6121372716808264,-0.6931471805599453,6.853299093186078,-14,15,2,2021
2021-02-15,30292441.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,1.7472040127887736,-0.6931471805599453,6.855408798609928,-14,15,2,2021
2021-02-15,30346297.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,0.7661246640592381,-0.6931471805599453,6.863803391452954,-14,15,2,2021
2021-02-15,30346297.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.1102592268025075,-0.6931471805599453,6.862757913051401,-14,15,2,2021
2021-02-15,30346297.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.268374438240585,-0.6931471805599453,6.866933284461882,-14,15,2,2021
2021-02-15,30346297.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,3.111260976778033,-0.6931471805599453,6.8679744089702925,-14,15,2,2021
2021-02-15,30197445.0,26.0,6.0,5.0,42.0,800.0,628117.0,2021-01-01,4.341362686387621,0.4054651081081644,6.797237040666615,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,4.27577180785012,0.4054651081081644,6.797237040666615,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,1300.0,628117.0,2021-01-01,4.264908374911282,0.4054651081081644,6.789388322877386,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,725.0,628117.0,2021-01-01,4.349881571107295,0.6931471805599453,6.814948961895662,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,800.0,628117.0,2021-01-01,4.2655466676702805,0.6931471805599453,6.811651784586988,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,4.283505265728602,0.6931471805599453,6.813851110280789,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,1300.0,628117.0,2021-01-01,4.271608667473867,0.6931471805599453,6.810550305188941,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,1100.0,628117.0,2021-01-01,4.260642038254772,0.6931471805599453,6.8127520520629545,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,800.0,628117.0,2021-01-01,4.262653900788442,0.6931471805599453,6.790513346902804,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,900.0,628117.0,2021-01-01,4.31239252933687,0.6931471805599453,6.789388322877386,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,1100.0,628117.0,2021-01-01,6.646124021419432,0.6931471805599453,6.797237040666615,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,1300.0,628117.0,2021-01-01,4.551112124098091,0.6931471805599453,6.787134470654929,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,1100.0,628117.0,2021-01-01,5.927469203222933,0.6931471805599453,6.7938808447812935,-45,15,2,2021
2021-02-15,30197445.0,26.0,1.0,5.0,42.0,1300.0,628117.0,2021-01-01,7.011536033032256,0.6931471805599453,6.789388322877386,-45,15,2,2021
2021-02-15,30267268.0,28.0,1.0,5.0,41.0,1248.0,611993.0,2021-01-01,4.606613694628003,-0.843970070294529,6.706862336602747,-45,15,2,2021
2021-02-12,30198807.0,32.0,1.0,6.0,25.0,1000.0,628377.0,2021-02-01,6.858071367474511,-0.10536051565782628,6.499787040655854,-11,12,2,2021
2021-02-12,30353798.0,39.0,1.0,5.0,10.0,1232.0,1670798778.0,2021-02-01,5.23971309725679,0.9162907318741551,6.478509642208569,-11,12,2,2021
2021-02-12,30222377.0,27.0,1.0,3.0,3.0,1320.0,1670798778.0,2021-01-01,3.3461291958903168,1.0986122886681098,6.6240652277998935,-42,12,2,2021
2021-02-12,30149129.0,25.0,1.0,1.0,27.0,1555.0,628377.0,2021-01-01,5.993921101555841,0.3364722366212129,6.661854740545311,-42,12,2,2021
2021-02-12,30149129.0,25.0,1.0,1.0,27.0,1414.0,628377.0,2021-01-01,6.001786507908087,0.3364722366212129,6.660575149839686,-42,12,2,2021
2021-02-12,30149129.0,25.0,1.0,1.0,27.0,1140.0,628377.0,2021-01-01,6.010242754522109,0.3364722366212129,6.677083461247136,-42,12,2,2021
2021-02-12,30149129.0,25.0,1.0,1.0,27.0,1250.0,628377.0,2021-01-01,6.010160133183617,0.3364722366212129,6.674561391814426,-42,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1200.0,611993.0,2021-02-01,3.4174500771646077,-0.5978370007556204,6.661854740545311,-11,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,3.1335960860546757,-0.5108256237659907,6.731018100482083,-11,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1000.0,611993.0,2021-02-01,3.0695418252561875,-0.5108256237659907,6.694562058521095,-11,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,4.123283913096331,-0.5108256237659907,6.606650186198215,-11,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1500.0,611993.0,2021-02-01,3.552621393220141,-0.5108256237659907,6.648984550024776,-11,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1000.0,611993.0,2021-02-01,4.095105757606039,-0.5108256237659907,6.694562058521095,-11,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,3.430352403366183,-0.5108256237659907,6.642486801367256,-11,12,2,2021
2021-02-12,30232058.0,28.0,1.0,5.0,41.0,1000.0,611993.0,2021-02-01,2.882959536798949,-0.5108256237659907,6.665683717782408,-11,12,2,2021
2021-02-12,30279818.0,77.0,0.0,5.0,42.0,1965.0,640405.0,2021-02-01,3.13514783464173,1.0986122886681098,6.665683717782408,-11,12,2,2021
2021-02-11,30211222.0,30.0,1.0,5.0,10.0,950.0,611993.0,2021-01-01,3.4579905646467677,-0.6931471805599453,6.813730272988057,-41,11,2,2021
2021-02-11,30197529.0,25.0,1.0,5.0,26.0,1113.0,628377.0,2021-01-01,4.138136096890451,-0.2876820724517809,6.580639137284949,-41,11,2,2021
2021-02-11,30201846.0,25.0,1.0,5.0,10.0,1420.0,1668701718.0,2021-01-01,5.991627134389954,0.4054651081081644,6.630683385642372,-41,11,2,2021
2021-02-11,30217269.0,32.0,1.0,3.0,20.0,1265.0,1668701718.0,2021-02-01,2.8904117443189192,0.0,6.891625897052253,-10,11,2,2021
2021-02-11,30217269.0,32.0,1.0,3.0,20.0,1250.0,1668701718.0,2021-02-01,3.587180108741089,-0.2231435513142097,6.90975328164481,-10,11,2,2021
2021-02-11,30217269.0,32.0,1.0,3.0,20.0,1408.0,1668701718.0,2021-02-01,2.8540868216629187,0.41871033485818504,6.844815479208263,-10,11,2,2021
2021-02-11,30217269.0,32.0,1.0,3.0,20.0,1292.0,1668701718.0,2021-02-01,2.506465014286943,-0.5108256237659907,6.8966943316227125,-10,11,2,2021
2021-02-11,30217269.0,32.0,1.0,3.0,20.0,1200.0,1668701718.0,2021-02-01,2.8797328133807993,-0.7339691750802004,6.977281341630747,-10,11,2,2021
2021-02-11,30213626.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.6057299569096433,-0.6931471805599453,6.862757913051401,-10,11,2,2021
2021-02-11,30213626.0,78.0,1.0,5.0,41.0,1250.0,611993.0,2021-02-01,2.2902795797749285,-0.6931471805599453,6.856461984594587,-10,11,2,2021
2021-02-11,30160375.0,30.0,0.0,5.0,10.0,1165.0,164141591.0,2021-02-01,3.478784970920454,0.47000362924573563,6.8679744089702925,-10,11,2,2021
2021-02-10,30198298.0,26.0,1.0,3.0,25.0,913.0,628377.0,2021-01-01,3.706951950547471,-0.10536051565782628,6.498282149476434,-40,10,2,2021
2021-02-10,30198298.0,26.0,1.0,3.0,25.0,913.0,628377.0,2021-01-01,5.132077523618261,0.0,6.499787040655854,-40,10,2,2021
2021-02-10,30155824.0,25.0,1.0,5.0,10.0,1250.0,611993.0,2021-01-01,3.592452195058848,-0.3856624808119846,6.930494765951626,-40,10,2,2021
2021-02-10,30267018.0,32.0,1.0,5.0,41.0,1220.0,611993.0,2021-01-01,3.5564257502884624,-0.3011050927839216,6.893656354602635,-40,10,2,2021
2021-02-10,30198577.0,27.0,1.0,3.0,10.0,1500.0,640665.0,2021-02-01,3.0823931071938127,2.7067159780890733,6.472933448212975,-9,10,2,2021
2021-02-10,30289108.0,27.0,6.0,3.0,41.0,1200.0,628377.0,2021-02-01,2.6468818331909914,-0.6931471805599453,6.762729506931879,-9,10,2,2021
2021-02-10,30267349.0,84.0,4.0,3.0,10.0,1250.0,1668701718.0,2021-01-01,3.4012130282064144,1.0986122886681098,6.792378096937656,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1492.0,640665.0,2021-01-01,7.011536033032256,0.9162907318741551,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1342.0,640665.0,2021-01-01,6.478724120742503,0.9162907318741551,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1343.0,640665.0,2021-01-01,7.011536033032256,1.0043016091968684,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1516.0,640665.0,2021-01-01,4.688336457943798,1.0116009116784799,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1516.0,640665.0,2021-01-01,4.635189137684441,1.2947271675944,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1516.0,640665.0,2021-01-01,4.689489108991036,1.5216989981260935,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1516.0,640665.0,2021-01-01,5.327810552559213,1.7191887763932197,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,5.070473148767082,1.3862943611198906,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1315.0,1670798778.0,2021-01-01,6.112861911645841,1.3862943611198906,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1300.0,1670798778.0,2021-01-01,5.735284612639781,1.0986122886681098,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1365.0,1670798778.0,2021-01-01,6.130924304699483,1.791759469228055,6.4457198193855785,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1315.0,1670798778.0,2021-01-01,6.130114360209613,1.791759469228055,6.539585955617669,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1342.0,1670798778.0,2021-01-01,5.206130434174776,0.9162907318741551,6.45833828334479,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1237.0,1670798778.0,2021-01-01,4.67341363539512,1.3862943611198906,6.440946540632921,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,4.049146297102712,1.0986122886681098,6.436150368369428,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,4.327687486775189,1.791759469228055,6.4425401664681985,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,4.342078843473406,1.6094379124341003,6.440946540632921,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1490.0,1670798778.0,2021-01-01,4.602107205448938,1.6094379124341003,6.448889394146858,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1420.0,1670798778.0,2021-01-01,4.364797775700122,1.6094379124341003,6.453624998892692,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1105.0,1670798778.0,2021-01-01,4.643810635628752,1.599387576580599,6.452048954437226,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1423.0,1670798778.0,2021-01-01,5.073680821272791,1.3862943611198906,6.439350371100098,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,5.013825432190412,1.3862943611198906,6.439350371100098,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1275.0,1670798778.0,2021-01-01,4.4302906423520225,1.247032293786383,6.450470422144176,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1378.0,1670798778.0,2021-01-01,4.243574766626483,1.252762968495368,6.452048954437226,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,5.058578148924301,1.0986122886681098,6.444131256700441,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,4.63126200167612,0.9162907318741551,6.447305862541213,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1250.0,1670798778.0,2021-01-01,5.0260843275215725,0.6931471805599453,6.464588303689961,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,4.333654743041294,1.0986122886681098,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1270.0,1670798778.0,2021-01-01,4.639240786974133,1.6094379124341003,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1300.0,1670798778.0,2021-01-01,4.36759794218446,1.7833912195575383,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1230.0,1670798778.0,2021-01-01,4.665194216191367,0.4054651081081644,6.439350371100098,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1300.0,1670798778.0,2021-01-01,5.053525382235929,0.6931471805599453,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1410.0,1670798778.0,2021-01-01,4.419171640589558,0.9162907318741551,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1335.0,1670798778.0,2021-01-01,4.383728926203157,1.252762968495368,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1325.0,1670798778.0,2021-01-01,4.68860822085517,1.6094379124341003,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1300.0,1670798778.0,2021-01-01,4.3717848206411185,1.791759469228055,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1228.0,1670798778.0,2021-01-01,4.341533278594015,0.47000362924573563,6.42648845745769,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1240.0,1670798778.0,2021-01-01,4.425248762129317,2.0731719286662407,6.422217062276239,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1278.0,1670798778.0,2021-01-01,4.152494065261598,1.252762968495368,6.455198563340122,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1230.0,1670798778.0,2021-01-01,4.659611347439285,0.4054651081081644,6.52795791762255,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1130.0,1670798778.0,2021-01-01,4.700357412779459,0.6931471805599453,6.52649485957079,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1135.0,1670798778.0,2021-01-01,4.655606541108047,1.0986122886681098,6.525029657843462,-40,10,2,2021
2021-02-10,30201046.0,26.0,0.0,3.0,59.0,1170.0,1670798778.0,2021-01-01,4.667459864122682,0.9162907318741551,6.519147287940395,-40,10,2,2021
2021-02-10,30197271.0,26.0,1.0,3.0,10.0,1260.0,164141591.0,2021-02-01,3.436083904228039,0.30010459245033816,6.639875833826536,-9,10,2,2021
2021-02-10,30296635.0,79.0,1.0,3.0,15.0,1284.0,611993.0,2021-01-01,3.359131310126684,0.0,7.069874128458572,-40,10,2,2021
2021-02-10,30206203.0,26.0,1.0,5.0,41.0,1250.0,611993.0,2021-01-01,5.01875081466124,0.0,6.769641976852503,-40,10,2,2021
2021-02-10,30206203.0,26.0,1.0,5.0,41.0,1250.0,611993.0,2021-01-01,5.01108926770131,-0.2876820724517809,6.900730664045173,-40,10,2,2021
